"","Cell_ID","Pearson_Correlation","mean_intensity_KRAS","mean_intensity_BRAF","sum_intensity_KRAS","sum_intensity_BRAF","Area_Pixels","Area","KRAS_type","BRAF_type","image_no"
"1582",6,0.339951196269621,471.144701373094,39.0674121809452,22371835,1855077,47484,59.1358186044,"KRASWT","BRAF_WT",58
"1583",7,-0.310570434464444,1501.93188421831,2199.02116608535,257937276,377653298,171737,213.8785291817,"KRASWT","BRAF_WT",58
"1584",8,0.198040596783799,536.26529839306,571.820224719101,29734302,31705716,55447,69.0528121927,"KRASWT","BRAF_WT",58
"1585",9,0.923669153903584,44.1602747499586,14.1796514789682,3735341,1199400,84586,105.3420594826,"KRASWT","BRAF_WT",58
"1586",10,0.444501957223185,21.2002606429192,6.67622134598677,3172195,998963,149630,186.346822883,"KRASWT","BRAF_WT",58
"1587",11,-0.21514416001456,3041.12017132201,2725.53308605037,148397541,132997838,48797,60.7710079277,"KRASWT","BRAF_WT",58
"1588",12,0.632473733164643,971.48938384477,572.912532218062,99883681,58904002,102815,128.0441662415,"KRASWT","BRAF_WT",58
"1589",13,0.60802901408319,1056.939026569,671.404447734021,124235784,78918893,117543,146.3861832663,"KRASWT","BRAF_WT",58
"1590",14,0.743293391906418,413.918485948311,100.095308062588,37748952,9128592,91199,113.5777845359,"KRASWT","BRAF_WT",58
"1591",15,0.147219773359266,569.202359426681,491.32368246968,25813327,22281529,45350,56.478168935,"KRASWT","BRAF_WT",58
"1592",16,0.321405345693726,20.6457544735031,6.77748623537509,1919890,630252,92992,115.8107582272,"KRASWT","BRAF_WT",58
"1593",17,0.330889723966437,39.4505956719682,6.54989424880806,3301502,548141,83687,104.2224591767,"KRASWT","BRAF_WT",58
"1594",18,0.40014599999956,217.205900557046,115.554391032254,15791955,8401382,72705,90.5456509905,"KRASWT","BRAF_WT",58
"1595",19,0.515909757948059,40.7448494012226,24.2474142649091,4392417,2613944,107803,134.2561421323,"KRASWT","BRAF_WT",58
"1596",20,0.835536353368359,1453.7180914947,653.690078455228,93202228,41910032,64113,79.8453108033,"KRASWT","BRAF_WT",58
"1597",21,0.819013823900689,179.970258645085,27.0985907521648,19079367,2872830,106014,132.0281499774,"KRASWT","BRAF_WT",58
"1598",22,0.258623644179389,2419.06991347399,1525.51121885858,213037811,134345671,88066,109.6759961506,"KRASWT","BRAF_WT",58
"1599",23,0.431652785283197,25.2894322637654,5.92939194786547,3663326,858908,144856,180.4013591896,"KRASWT","BRAF_WT",58
"1600",24,0.538325278334324,89.5035582379966,19.2320736870552,3974316,853981,44404,55.3000355764,"KRASWT","BRAF_WT",58
"1601",25,0.376347560573272,76.074571913534,12.7153037791423,6095399,1018801,80124,99.7851556284,"KRASWT","BRAF_WT",58
"1602",26,0.344897412663137,168.706357656185,31.1785809346363,17747234,3279862,105196,131.0094257836,"KRASWT","BRAF_WT",58
"1603",27,0.721927668243011,168.804786184901,62.2916719123757,16089797,5937393,95316,118.7050308756,"KRASWT","BRAF_WT",58
"1604",28,0.0547495974409717,23.5887105970514,1.37992995031359,1447993,84707,61385,76.4479029785,"KRASWT","BRAF_WT",58
"1605",1,0.0839996711915576,49.2236286348622,12.0117506904208,3636051,887284,73868,91.9940326988,"KRASWT","BRAF_WT",59
"1606",2,-0.0353944640270076,2580.5985488959,3226.55579390116,122707461,153422728,47550,59.218013955,"KRASWT","BRAF_WT",59
"1607",3,0.391765393758448,6351.36795870528,4605.2063197026,536474646,388983357,84466,105.1926133906,"KRASWT","BRAF_WT",59
"1608",4,0.0542525279336259,4068.317689361,5354.07207821203,173110986,227821121,42551,52.9923388391,"KRASWT","BRAF_WT",59
"1609",5,0.464769411961013,786.146678774343,1069.52923635739,64063879,87157007,81491,101.4875956931,"KRASWT","BRAF_WT",59
"1610",6,-0.0198757186310244,1675.02281777683,2273.13050208562,141752156,192368215,84627,105.3931202307,"KRASWT","BRAF_WT",59
"1611",7,0.0210693644760866,493.274109136971,1184.17597253242,29595460,71048190,59998,74.7205552318,"KRASWT","BRAF_WT",59
"1612",8,0.847770157881763,54.6645007342144,22.2818649045521,1489061,606958,27240,33.924262884,"KRASWT","BRAF_WT",59
"1613",9,0.106700592766195,1877.75564217722,2646.74449905375,265912732,374810782,141612,176.3613331692,"KRASWT","BRAF_WT",59
"1614",10,0.104513724416925,3653.5558893297,3849.33344037125,352710632,371610801,96539,120.2281356299,"KRASWT","BRAF_WT",59
"1615",11,0.411947080951501,210.334268594255,286.701207913258,4422909,6028753,21028,26.1879368548,"KRASWT","BRAF_WT",59
"1616",12,0.669304688560802,209.857280375811,95.4417768878792,32700591,14872024,155823,194.0594866143,"KRASWT","BRAF_WT",59
"1617",13,0.250227447875154,5108.3519293684,6732.37621612355,715138620,942492276,139994,174.3463016954,"KRASWT","BRAF_WT",59
"1618",14,-0.153310747770823,1264.84595698302,3082.64668267042,183359659,446878959,144966,180.5383514406,"KRASWT","BRAF_WT",59
"1619",15,0.705886434627739,343.644714765101,46.1776587506453,10650237,1431138,30992,38.5969440272,"KRASWT","BRAF_WT",59
"1620",16,-0.0944404345927709,121.289423438087,447.367699073494,15499818,57170013,127792,159.1501249072,"KRASWT","BRAF_WT",59
"1621",17,0.347899616928601,21.9997641806062,6.91950698025406,1399361,440136,63608,79.2163918328,"KRASWT","BRAF_WT",59
"1622",18,0.0986221664637806,1952.04212468749,2537.24082966255,295137057,383615590,151194,188.2946036154,"KRASWT","BRAF_WT",59
"1623",19,0.838715037282973,162.178800232964,375.314350105087,6404603,14821539,39491,49.1814634931,"KRASWT","BRAF_WT",59
"1624",20,0.899230854830502,401.409721525339,391.922497491219,64000766,62488123,159440,198.564040904,"KRASWT","BRAF_WT",59
"1625",21,0.781665974279002,224.444726842027,193.151038839264,18191694,15655278,81052,100.9408720732,"KRASWT","BRAF_WT",59
"1626",22,0.70372987777557,69.3648847029327,41.5885511166826,8410631,5042695,121252,151.0053128932,"KRASWT","BRAF_WT",59
"1627",23,0.0324407096263575,55.2471174728529,175.606248766041,5596533,17788913,101300,126.15740933,"KRASWT","BRAF_WT",59
"1628",24,0.794344953449275,191.18624186726,53.9197088351708,22509121,6348183,117734,146.6240516294,"KRASWT","BRAF_WT",59
"1629",25,0.732981687085102,130.214840379638,50.0514962989873,11469844,4408736,88084,109.6984130644,"KRASWT","BRAF_WT",59
"1630",26,0.0565556850670328,14.1151915455746,36.8982826948481,53426,139660,3785,4.7137788185,"KRASWT","BRAF_WT",59
"1631",27,0.162636906490792,1.66666666666667,12.7575757575758,275,2105,165,0.2054883765,"KRASWT","BRAF_WT",59
"1632",28,-0.0695939397048197,3061.1346914557,3461.08609572785,309541940,349985026,101120,125.933240192,"KRASWT","BRAF_WT",59
"1633",29,0.766101058340531,1018.67678294419,611.83814287419,102442212,61528891,100564,125.2408066324,"KRASWT","BRAF_WT",59
"1634",30,0.750592341315776,224.142348079113,61.2430312486822,21260350,5809024,94852,118.1271726532,"KRASWT","BRAF_WT",59
"1635",31,0.749491093993439,124.78711037302,55.677427184466,9768335,4358429,78280,97.488667348,"KRASWT","BRAF_WT",59
"1636",32,0.0170241728476655,64.4245860627407,220.347213535666,7828618,26775712,121516,151.3340942956,"KRASWT","BRAF_WT",59
"1637",33,0.810734989441908,241.729695865133,208.801799749402,2122145,1833071,8779,10.9332270139,"KRASWT","BRAF_WT",59
"1638",34,0.173038575638029,4364.06884923423,6376.7428340593,124236312,181533115,28468,35.4535945588,"KRASWT","BRAF_WT",59
"1639",35,0.0199231735151694,9.52699791403071,39.0276989364976,835794,3423861,87729,109.2563017089,"KRASWT","BRAF_WT",59
"1640",1,0.7732030886561,740.690438922585,243.67349833692,45428026,14944983,61332,76.3818976212,"KRASWT","BRAF_WT",60
"1641",2,-0.163360905128622,1574.17677175963,2896.38295711295,75943010,139730203,48243,60.0810651363,"KRASWT","BRAF_WT",60
"1642",3,0.199663009904502,269.704869003469,744.495154922838,9017852,24892940,33436,41.6406627676,"KRASWT","BRAF_WT",60
"1643",4,0.832442645570419,334.590865563654,259.962004575198,62893045,48865058,187970,234.094849277,"KRASWT","BRAF_WT",60
"1644",5,-0.265590619412076,3593.69884690598,6393.85861673672,479640204,853369128,133467,166.2176796747,"KRASWT","BRAF_WT",60
"1645",6,0.836051972699259,106.112373755828,60.8208977038542,14520205,8322610,136838,170.4158694758,"KRASWT","BRAF_WT",60
"1646",7,0.57082502380492,75.0819716683086,21.2732955124503,2210188,626222,29437,36.6603717517,"KRASWT","BRAF_WT",60
"1647",8,0.874572707013003,547.684181398924,249.150161414297,53440284,24310827,97575,121.5183535575,"KRASWT","BRAF_WT",60
"1648",9,0.103911435044584,12.7411050374783,4.29961376059703,778507,262715,61102,76.0954592782,"KRASWT","BRAF_WT",60
"1649",10,0.779905248658303,1329.7640296603,1350.72825432747,220937634,224420798,166148,206.9180774468,"KRASWT","BRAF_WT",60
"1650",11,-0.150284380095735,3933.38890771251,6079.59477574012,371484982,574181249,94444,117.6190559404,"KRASWT","BRAF_WT",60
"1651",12,0.00190535522879363,3372.93674106484,4674.26769824492,274435625,380317117,81364,101.3294319124,"KRASWT","BRAF_WT",60
"1652",13,0.0948498309134771,2687.81697573303,4602.41083838121,289305868,495385093,107636,134.0481629876,"KRASWT","BRAF_WT",60
"1653",14,0.175266290347074,2773.02559964906,4985.24057246706,353998902,636405841,127658,158.9832434378,"KRASWT","BRAF_WT",60
"1654",15,0.156114035019852,185.535867237687,432.666381156317,3465810,8082208,18680,23.263774988,"KRASWT","BRAF_WT",60
"1655",16,-0.110882512761075,15.5110833388147,2.88357561007696,235815,43839,15203,18.9335744723,"KRASWT","BRAF_WT",60
"1656",17,0.914831669941796,908.580652271521,451.981525776562,111296587,55365477,122495,152.5533253295,"KRASWT","BRAF_WT",60
"1657",18,0.905393451314514,75.7599179206566,36.1202396187282,6867182,3274083,90644,112.8865963604,"KRASWT","BRAF_WT",60
"1658",19,0.255181364288861,16.9020336571485,5.80114807182808,1377989,472956,81528,101.5336749048,"KRASWT","BRAF_WT",60
"1659",20,0.156856953750038,86.5011203033437,100.310668734919,3011277,3492015,34812,43.3543112892,"KRASWT","BRAF_WT",60
"1660",21,0.715162096270312,49.2018355820521,13.3363490569327,5645025,1530106,114732,142.8854085612,"KRASWT","BRAF_WT",60
"1661",22,-0.0317177165142644,1982.97882103777,3325.23354218143,44942232,75363093,22664,28.2253852424,"KRASWT","BRAF_WT",60
"1662",23,-0.120998292256594,3401.51108405034,5359.77930562469,382683603,602996611,112504,140.1106927864,"KRASWT","BRAF_WT",60
"1663",24,-0.13084264991761,2595.23909846217,4255.11609815254,201162173,329822559,77512,96.5322123592,"KRASWT","BRAF_WT",60
"1664",1,-0.260894144053623,255.21020243092,645.103642007695,23348671,59019242,91488,113.9377005408,"KRASWT","BRAF_WT",61
"1665",2,0.775179140380522,287.669628870948,114.640318110616,19098962,7611200,66392,82.6835411672,"KRASWT","BRAF_WT",61
"1666",3,0.398974356275414,12.6897940443395,5.71431195067559,967343,435602,76230,94.935629943,"KRASWT","BRAF_WT",61
"1667",4,0.22728012824467,32.0105780402789,7.80027594887684,1322421,322245,41312,51.4493079392,"KRASWT","BRAF_WT",61
"1668",5,-0.0764610174041892,1823.50670547874,2395.72710260942,52620933,69133497,28857,35.9380489737,"KRASWT","BRAF_WT",61
"1669",6,-0.346634878593668,1425.14679123776,2980.55540508417,197843153,413769643,138823,172.8879569143,"KRASWT","BRAF_WT",61
"1670",7,0.761195798694409,1887.8997999103,1561.48271639011,109449103,90525399,57974,72.1998978134,"KRASWT","BRAF_WT",61
"1671",8,0.0205346660658229,54.0042508273422,93.6536859522994,1892957,3282749,35052,43.6532034732,"KRASWT","BRAF_WT",61
"1672",9,-0.242613693501852,1262.75612896675,3606.71026786538,273608947,781487554,216676,269.8448452516,"KRASWT","BRAF_WT",61
"1673",10,-0.480604693482194,1507.79156895316,3091.03673213471,185168867,379604039,122808,152.9431305528,"KRASWT","BRAF_WT",61
"1674",11,0.848031986060669,437.295459185032,343.445503119813,98537535,77389949,225334,280.6273807894,"KRASWT","BRAF_WT",61
"1675",12,0.81863592444774,249.312651727358,40.1453431372549,21361108,3439653,85680,106.704509688,"KRASWT","BRAF_WT",61
"1676",13,-0.142065471580751,1332.69190117468,2920.43911938885,150550206,329913246,112967,140.6873056247,"KRASWT","BRAF_WT",61
"1677",14,0.84576055679402,70.5746814404432,35.8407663896584,7643238,3881555,108300,134.87509803,"KRASWT","BRAF_WT",61
"1678",15,0.388404407469092,75.3543366896308,12.4369899311076,4265809,704058,56610,70.501193901,"KRASWT","BRAF_WT",61
"1679",16,0.844300329117497,395.184709753422,215.820286793679,38913048,21251392,98468,122.6304815588,"KRASWT","BRAF_WT",61
"1680",17,0.869747392142293,314.19990083149,246.089645790424,49426158,38711870,157308,195.9088820028,"KRASWT","BRAF_WT",61
"1681",18,-0.0450869194682263,36.0143388528918,69.5032397408207,2401148,4633920,66672,83.0322487152,"KRASWT","BRAF_WT",61
"1682",19,0.714489240259367,283.479700137034,132.982098234678,42201056,19796779,148868,185.3978401988,"KRASWT","BRAF_WT",61
"1683",20,0.13539415501806,15.2092980521867,5.50496141124587,1324304,479328,87072,108.4380843552,"KRASWT","BRAF_WT",61
"1684",21,-0.194587297946922,1317.3996923439,3360.57345079184,156723137,399787260,118964,148.1558740724,"KRASWT","BRAF_WT",61
"1685",22,0.212929312733005,1842.73685446009,1715.58067292645,47100354,43850242,25560,31.832017596,"KRASWT","BRAF_WT",61
"1686",1,0.31843181381238,49.3317500400834,82.072771364438,2461457,4095103,49896,62.1396850536,"KRASWT","BRAF_WT",62
"1687",2,0.119661392390191,208.255048188967,844.841720669383,13850835,56189578,66509,82.8292511069,"KRASWT","BRAF_WT",62
"1688",3,0.534988440976394,75.1012094557449,27.2010262048745,4098273,1484360,54570,67.960610337,"KRASWT","BRAF_WT",62
"1689",4,0.181687989230068,686.097352711519,715.068386186746,27238751,28388930,39701,49.4429941541,"KRASWT","BRAF_WT",62
"1690",5,0.109940542224203,22.7859190254389,5.87809029021856,508764,131246,22328,27.8069361848,"KRASWT","BRAF_WT",62
"1691",6,0.841958241095071,220.665789095094,103.057962883038,15338479,7163559,69510,86.566648791,"KRASWT","BRAF_WT",62
"1692",7,0.856574043437971,625.770781955872,331.372460225661,57346886,30367635,91642,114.1294896922,"KRASWT","BRAF_WT",62
"1693",8,-0.00996972006448145,32.5104746224594,107.172902236857,1145279,3775487,35228,43.8723910748,"KRASWT","BRAF_WT",62
"1694",9,-0.240033145870838,379.203170028818,710.717373404693,5526507,10357995,14574,18.1502278734,"KRASWT","BRAF_WT",62
"1695",10,0.775824720132644,180.849157798723,105.914283976893,14870322,8708802,82225,102.4017076225,"KRASWT","BRAF_WT",62
"1696",11,0.77289966540884,105.736994856247,37.4577810601055,8160887,2891029,77181,96.1199902221,"KRASWT","BRAF_WT",62
"1697",12,0.926626141110317,203.174347895663,86.7835196488581,17774911,7592343,87486,108.9536733726,"KRASWT","BRAF_WT",62
"1698",13,0.893755430391081,159.048145601504,93.3808287610682,11334248,6654598,71263,88.7498071183,"KRASWT","BRAF_WT",62
"1699",14,0.616090634236112,167.914129644942,64.3845874364178,13402570,5139049,79818,99.4040680938,"KRASWT","BRAF_WT",62
"1700",15,0.0109419111798952,13.5157423603251,6.55307473334019,788157,382136,58314,72.6233284074,"KRASWT","BRAF_WT",62
"1701",16,0.337637285296279,45.9204411689442,13.6827882696146,1794479,534696,39078,48.6671198598,"KRASWT","BRAF_WT",62
"1702",17,0.250614815509677,63.943961391731,10.496690527224,4743427,778655,74181,92.3838379221,"KRASWT","BRAF_WT",62
"1703",18,0.897647086135105,184.364146199961,115.148109649971,15253552,9526894,82736,103.0380988976,"KRASWT","BRAF_WT",62
"1704",19,0.23656042729449,130.153162879717,22.6533837169358,2652131,461608,20377,25.3771918057,"KRASWT","BRAF_WT",62
"1705",20,0.142741845379684,661.815405491136,819.885789306735,37555377,46525239,56746,70.6705661386,"KRASWT","BRAF_WT",62
"1706",21,0.907653638035862,324.369135929313,193.369320867153,31570848,18820636,97330,121.213234453,"KRASWT","BRAF_WT",62
"1707",22,-0.00208029959139385,8.32571100258546,2.33321842382457,434727,121829,52215,65.0277307815,"KRASWT","BRAF_WT",62
"1708",23,0.112554632453382,76.3566835408401,255.292265243763,6697092,22391174,87708,109.2301486428,"KRASWT","BRAF_WT",62
"1709",24,0.352746288492531,27.0027472527473,5.2398562975486,255554,49590,9464,11.7863151224,"KRASWT","BRAF_WT",62
"1710",25,0.908818131129376,663.789804257199,452.388669556335,48086261,32771940,72442,90.2181149722,"KRASWT","BRAF_WT",62
"1711",26,0.025733388691198,49.0417441170655,6.59185287719992,2480041,333350,50570,62.979073937,"KRASWT","BRAF_WT",62
"1712",27,-0.00156086700278866,1312.2024654464,1921.36819019846,108895746,159448582,82987,103.3506903067,"KRASWT","BRAF_WT",62
"1713",28,0.229379642651551,367.871554215089,36.4225212494464,34883788,3453802,94826,118.0947926666,"KRASWT","BRAF_WT",62
"1714",29,-0.00752845594496078,1342.38469406732,1856.6666434195,173232060,239599117,129048,160.7143273368,"KRASWT","BRAF_WT",62
"1715",30,0.492919629417049,3837.54680927557,5198.30744202768,426965458,578363686,111260,138.561434966,"KRASWT","BRAF_WT",62
"1716",31,-0.172269508322175,1894.63136979359,2879.98980602654,164484317,250029195,86816,108.1192660256,"KRASWT","BRAF_WT",62
"1717",32,0.569005464812364,207.681742685576,33.1474223840552,13004200,2075559,62616,77.9809708056,"KRASWT","BRAF_WT",62
"1718",33,0.883118486123817,47.2535034373347,21.3642583289265,4289106,1939191,90768,113.0410239888,"KRASWT","BRAF_WT",62
"1719",34,0.810655259196607,99.062191923303,80.8657803102247,8762249,7152740,88452,110.1567144132,"KRASWT","BRAF_WT",62
"1720",35,0.241976790370362,2679.59719946533,3518.81799758537,248580873,326433708,92768,115.5317921888,"KRASWT","BRAF_WT",62
"1721",36,0.547162259843724,159.288901408451,29.0709295774648,16964268,3096054,106500,132.63340665,"KRASWT","BRAF_WT",62
"1722",37,0.182382929956727,16.2215030646784,5.26271612844205,1418538,460214,87448,108.9063487768,"KRASWT","BRAF_WT",62
"1723",38,0.497006501802188,52.1796164930171,11.8168920416759,941529,213224,18044,22.4717107004,"KRASWT","BRAF_WT",62
"1724",39,0.0805063536808741,256.875740270728,628.848456006768,2429017,5946391,9456,11.7763520496,"KRASWT","BRAF_WT",62
"1725",40,0.258908902054259,22.4406570451956,9.45672711735663,1890760,796786,84256,104.9310827296,"KRASWT","BRAF_WT",62
"1726",41,0.460827103904396,1179.72396611858,961.38216243149,7103118,5788482,6021,7.4984576661,"KRASWT","BRAF_WT",62
"1727",1,-0.0273196826841285,33.0245878204517,190.611417135233,1732635,10000428,52465,65.3390768065,"KRASWT","BRAF_WT",63
"1728",2,0.796941324912643,222.797939628073,67.2137257129872,17647602,5323932,79209,98.6456291769,"KRASWT","BRAF_WT",63
"1729",3,0.378907145866336,531.896761294423,1116.74036068005,40170971,84340699,75524,94.0563887684,"KRASWT","BRAF_WT",63
"1730",4,0.588531864653423,48.308111532072,23.184592033082,4041988,1939878,83671,104.2025330311,"KRASWT","BRAF_WT",63
"1731",5,0.247550228442193,1325.14225679269,2674.52370182463,86714659,175015482,65438,81.4954447358,"KRASWT","BRAF_WT",63
"1732",6,0.419392561153831,36.4794756261974,11.912793585468,2056421,671548,56372,70.2047924852,"KRASWT","BRAF_WT",63
"1733",7,-0.0349145333382732,40.2541520602264,211.500747083501,1400925,7360649,34802,43.3418574482,"KRASWT","BRAF_WT",63
